id,name,details,gender,category
Women:KNITWEAR:100,KNIT SWEATER WITH VISIBLE SEAMS,Sweater with a high neck and long sleeves. Visible seam detail. Ribbed trims.,Women,KNITWEAR
Women:KNITWEAR:101,CROPPED OPEN KNIT SWEATER,Loose-fitting sweater with a round neckline and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:102,POINTELLE KNIT SWEATER,Open knit sweater with a round neck and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:103,KNIT SWEATER WITH ASYMMETRIC HEM,Round neck sweater with long sleeves. Visible seam details. Asymmetric frayed hem.,Women,KNITWEAR
Women:KNITWEAR:104,BASIC CARDIGAN,Cardigan with a V-neck and long sleeves. Metallic button-up front.,Women,KNITWEAR
Women:KNITWEAR:107,OPEN KNIT SWEATER,Knit sweater made of open textured fabric. Mock turtleneck and long sleeves. Scalloped trims.,Women,KNITWEAR
Women:KNITWEAR:110,KNIT LINEN BLEND CARDIGAN,Coatigan made of a linen blend. V-neckline and long sleeves. Buttoned front.,Women,KNITWEAR
Women:KNITWEAR:111,SEMI-SHEER KNIT SWEATER,Slot collar sweater with long sleeves with elasticated trims.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:112,KNIT BUSTIER TOP,Crop top with a sweetheart neckline. Side zip-up fastening.,Women,KNITWEAR
Women:KNITWEAR:113,RIBBED KNIT CROP TOP,Round neck top with wide straps.,Women,KNITWEAR
Women:KNITWEAR:114,LONG KNIT DRESS,Long dress with a round neckline and long sleeves. Matching ribbed trims.,Women,KNITWEAR
Women:KNITWEAR:116,LONG KNIT DRESS,Long dress with a round neck and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:120,METALLIC THREAD KNIT TOP,Sleeveless top with a round neckline and metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:121,KNIT TOP WITH OPEN BACK,Halterneck crop top with thin tied straps at the back.,Women,KNITWEAR
Women:KNITWEAR:123,LINEN BLEND KNIT SWEATER,Cropped sweater made of a linen blend. Round neck and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:124,SEQUINNED KNIT TOP,Sleeveless top with a round neck. Matching sequin details.,Women,KNITWEAR
Women:KNITWEAR:125,CROPPED KNIT SWEATER,Cropped sweater with a round neck and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:126,CONTRAST KNIT TOP WITH RUFFLED SLEEVES,Round neck top with long ruffled sleeves and contrast poplin fabric. Buttoned opening at the back.,Women,KNITWEAR
Women:KNITWEAR:127,RIPPED KNIT SWEATER,Round neck sweater with long sleeves. Ripped trims.,Women,KNITWEAR
Women:KNITWEAR:130,KNIT TOP WITH CAPE SLEEVES,Round neck open knit top with long cape-style sleeves with slits.,Women,KNITWEAR
Women:KNITWEAR:133,POINTELLE RUFFLED KNIT TOP,Top with a round neck and long sleeves. Ruffle trims.,Women,KNITWEAR
Women:KNITWEAR:134,KNIT HOODIE,Open-knit hoodie with drawstring. V-neck and long sleeves.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:135,OPEN-KNIT SWEATER,Round neck sweater with long sleeves.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:136,OPEN-KNIT SWEATER,Long sleeve sweater with a round neckline. This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:137,WOOL BLEND KNIT CARDIGAN WITH CUT OUT,Cardigan made of a wool blend. V-neck and long sleeves with cuffs. Vent details. Single-button fastening at the front.,Women,KNITWEAR
Women:KNITWEAR:138,KNIT CARDIGAN WITH VISIBLE SEAMS,V-neck cardigan with long cuffed sleeves. Decorative finishes with visible seams. Side vents at the hem. Button-up front. Ribbed trims.,Women,KNITWEAR
