id,name,details,gender,category
Women:BAGS:178,DENIM PATCHWORK MINI CITY BAG,Mini city bag in patchwork-effect denim fabric. Handle with knot detail and long crossbody strap.,Women,BAGS
Women:BAGS:180,TIE-DYE TOTE BAG,Woven tie-dye effect tote bag. Shoulder straps. Magnetic clasp closure.,Women,BAGS
Women:BAGS:182,TIE-DYE MOBILE PHONE BAG,Crossbody mobile phone bag. Tie-dye effect. Inner bag. Gathered drawstring closure.,Women,BAGS
Women:BAGS:183,TIE-DYE DENIM MAXI TOTE BAG,Tote bag in tie-dye effect denim fabric. Shoulder straps. Magnetic clasp closure.,Women,BAGS
Women:BAGS:185,CANVAS MINI CITY BAG,Mini city bag in canvas fabric. Contrast-coloured details. Top handle and detachable and adjustable crossbody shoulder strap.,Women,BAGS
Women:BAGS:186,TEXTURED RIGID SUITCASE,Rigid travel suitcase. The main compartment has double zip closure. Interior with separator with zip closure and adjustable straps for organising luggage. Top handle and extendible pull tab. Four swivel wheels.,Women,BAGS
Women:BAGS:188,SEMI-RIGID SUITCASE,"Semi-rigid travel suitcase. The main compartment has double zip closure and a security system with a code. Its interior features a large compartment without closure, a small bag with gathered drawstring closure and two small zip pockets. Also features adjustable straps for organising luggage on the inside. One side has a zip pocket. Two central handles, one top handle and an extendible handle. Rigid base at the back and two wheels at the bottom. Suitable for carry-on luggage depending on the airline.",Women,BAGS
Women:BAGS:189,MONOCHROME BRIEFCASE,Plain monochrome briefcase. The main compartment is suitable for electronic devices and laptops of up to 13 . Zip closure. The inside has a large pocket without closure. Large front pocket with zip closure.,Women,BAGS
Women:BAGS:190,MONOCHROME FORMAL BOWLING BAG,"Bowling bag. Soft design. The main compartment closes with a zip and its interior has four pockets, three of them without closure. Has two handles and one adjustable and detachable shoulder strap.",Women,BAGS
Women:BAGS:191,DOUBLE BRIEFCASE,Monochrome briefcase. Two main compartments for electronic devices and laptops of up to 13 with zip closure. The first main compartment has a medium-sized inside pocket for devices with hook-and-loop strap closure. The second main compartment has two pockets without closures. The front has a compartment with concealed magnetic clasp closure. Two top handles and an adjustable and detachable shoulder strap.,Women,BAGS
Women:BAGS:193,MACRAMÉ BAG,Bag made of macramé. Shoulder straps.No lining.,Women,BAGS
Women:BAGS:195,PRINTED MAXI BAG,Max quilted tote bag. Shoulder strap.,Women,BAGS
Women:BAGS:196,PRINTED QUILTED TOILETRY BAG,Multi-purpose quilted toiletry bag featuring a main compartment with zip closure with tassel and fringing.,Women,BAGS
Women:BAGS:197,MESH TOTE BAG,Tote bag. Soft mesh design. No fastening. Two shoulder straps.,Women,BAGS
