id,name,details,gender,category
Women:SPECIAL PRICES:13,SHORT PRINTED DRESS,Short dress with a slot collar and long sleeves with elasticated trims. Front lace trim. Ruffled hem.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:14,PLUMETIS SHIRT WITH RUFFLES,Shirt featuring a slot collar and long sleeves with elasticated trims. Lace trim and ruffle details. Button-up front.This garment is not lined.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:15,RAMIE SHIRT WITH KNOT DETAIL,"Shirt made of 100% ramie. Johnny collar with long sleeves, elasticated cuffs and ruffle trims. Hem with a knot in the same fabric. Button-up front.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:16,HIGH-HEEL CAGE SANDALS,"Mid-heel cage sandals with thin straps. Buckled ankle strap fastening. Pointed toe. Heel height of 6.2 . / 2.4″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:17,SATIN PLAYSUIT,V-neck playsuit with wide sleeves falling below the elbow. Elasticated waist. Lining. Fastening with buttoned opening at the back.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:21,POINTELLE RUFFLED KNIT TOP,Top with a round neck and long sleeves. Ruffle trims.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:22,PRINTED MIDI DRESS,"Midi dress made of cotton. Featuring a straight neckline, puff sleeves falling below the elbow and smocking.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:23,STRAPLESS PRINTED DRESS,Long strapless dress made of cotton. Elastic smocked fabric.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:24,LINEN MIDI SKIRT,High-waist midi skirt made of linen. Flared hem. Invisible side zip fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:25,TRF LOOSE-FIT MID-RISE JEANS,LOOSE-FIT - MID-RISE - FULL LENGTHMid-rise jeans with a five-pocket design. Long straight leg and front zip fly and metal top button fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:26,SATEEN TOP,Short sleeve top with a round neckline. Featuring a buttoned opening at the back.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:27,PRINTED MIDI SKIRT,High-waist midi skirt featuring an adjustable elastic waistband with drawstrings. Beading appliqué detail.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:28,PRINTED CROP TOP,Crop top with a straight neckline and thin straps that cross at the back. Elastic smocked detailing and bead appliqués.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:29,KNIT HOODIE,Open-knit hoodie with drawstring. V-neck and long sleeves.This garment is not lined.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:30,SHORT PRINTED DRESS,Short cotton dress. Halter neck and exposed shoulders. Elasticated detail at the waist. Fastens at the back with ties in the same fabric.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:32,OPEN-KNIT SWEATER,Round neck sweater with long sleeves.This garment is not lined.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:33,OPEN-KNIT SWEATER,Long sleeve sweater with a round neckline. This garment is not lined.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:34,MIDI DRESS WITH BELT,Sleeveless midi dress made of a linen and lyocell blend. Lapel collar. Tied belt in the same fabric. Front pockets. Concealed button fastening at the front.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:35,RIPPED PLUSH BOMBER JACKET,Bomber jacket made of plush fabric. Round neck and long sleeves. Front flap pockets. Front fastening with metal zip.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:39,SHORT PRINTED DRESS,Short dress made of cotton. Halter neck and V-neck. Floral print detail.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:40,STRIPED SHIRT WITH KNOT DETAIL,"Collared shirt with long sleeves, front patch pockets with flaps and front button and knot fastening.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:41,SHINY PRINTED BLOUSE,Johnny collar blouse with short sleeves. Metallic thread detail. Knotted hem with ties and pleats.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:42,SHINY PYJAMA-STYLE TROUSERS,Mid-rise trousers with an elasticated waistband. Side pockets. Metallic thread appliqué.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:43,PRINTED TOP WITH KNOT,Crop top made of cotton. V-neck and puff short sleeves. Front knot with pleats. Invisible side zip fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:44,PRINTED RAMIE TOP,"Round neck halter top. Featuring front pleats, an asymmetric hem and a tied opening at the back.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:45,KNIT TOP WITH CAPE SLEEVES,Round neck open knit top with long cape-style sleeves with slits.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:46,RAMIE TUNIC WITH PASSEMENTERIE,Long tunic made of ramie. Lapel collar and long cuffed sleeves. Matching passementerie detail and wrinkled fabric. Asymmetric hem with side vents. Button-up front.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:47,TIE-DYE PRINT VEST,Cropped waistcoat featuring bead appliqués and front tie fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:48,SEQUINNED KNIT TOP,Sleeveless top with a round neck. Matching sequin details.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:49,FRAYED LINEN BLOUSE,"Sleeveless blouse made of 100% linen. Featuring a V-neckline, a knotted hem with pleats and frayed trims.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:50,CONTRAST LACE KNIT TOP,V-neck top with thin straps.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:51,TRF MID-RISE CARGO TROUSERS,"Mid-rise trousers made of a linen blend. Front pockets, side patch pockets, leg pockets and false flap pockets at the back. Front zip fly and metal top button fastening.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:52,CRISS-CROSS BUCKLED SLIDER SANDALS,"Leather flat slider sandals. Criss-cross straps on the front with buckle detail. Round toe. Sole height: 1 . / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:53,METALLIC MESH KNIT TOP,Round neck top with thin straps.This garment is not lined.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:54,PRINTED MIDI SKIRT,High-waist midi skirt made of cotton. Adjustable elasticated waistband with drawstrings.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:55,METALLIC MESH KNIT TOP,Top with a round neckline and long ample sleeves. This garment is not lined.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:57,EMBROIDERED CULOTTES,High-waist trousers made of a linen and viscose blend. Rear patch pockets. Contrast embroidery. Front zip fly and top button fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:58,EMBROIDERED LINEN BLEND TROUSERS,"High-waist trousers made of a linen blend. Belt loops, contrast embroidery and front zip fly and top button fastening.",Women,SPECIAL PRICES
Women:SPECIAL PRICES:59,BLOUSE WITH RUFFLES,Blouse featuring a Peter Pan collar and long sleeves. Ruffle trims on the front. Button-up front.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:60,LONG LINEN BLEND SKIRT,High-waist long skirt made of a linen blend fabric. Side pockets. Flared hem. Front zip and button fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:61,Z1975 MID-RISE SKINNY JEANS,MID-RISE - SKINNY LEG - ANKLE - STRETCHMid-rise jeans with five pockets. Faded effect. Front zip fly and metal button fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:63,CONTRAST TOP,Crop top with a straight neckline with a drawstring. Short sleeves and wide straps with exposed shoulders. Ruffled trims and matching embroidery.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:64,RIPPED KNIT SWEATER,Round neck sweater with long sleeves. Ripped trims.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:65,LINEN BLEND KNIT SWEATER,Cropped sweater made of a linen blend. Round neck and long sleeves.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:67,SHORT TEXTURED WEAVE BLAZER,Blazer with a high neck and long sleeves. Front flap pockets. Contrast trim details. Golden button fastenings on the front.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:68,MIDI DRESS,Off-the-shoulder midi dress with a straight-cut neckline. Gathered detail. Back slit at the hem. Matching interior lining. Invisible side zip fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:69,PRINTED LONGLINE BLOUSE,Long blouse made of viscose. Slot collar and long sleeves with cuffs. Asymmetric hem with side vents. Button-up front.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:70,SHIRT WITH CUTWORK EMBROIDERY,Cotton shirt with a Johnny collar. Sleeves falling below the elbow. Cutwork embroidery detail. Asymmetric hem with side vents. Button-up front.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:71,HIGH NECK TEXTURED BLAZER,Blazer featuring a high neck and long sleeves with padded shoulders. False flap pockets and front patch pockets. Front hook fastening.,Women,SPECIAL PRICES
Women:SPECIAL PRICES:72,WAISTCOAT WITH CONTRAST EMBROIDERY,Waistcoat made of 100% cotton. Round neck. Contrast embroidery detail. Matching lining.,Women,SPECIAL PRICES
