id,name,details,gender,category
Women:TOPS_BODYSUITS:103,MESH SEAMLESS BODYSUIT WITH RHINESTONES,"Bodysuit made of stretchy mesh fabric. Featuring a V-neck, long sleeves, rhinestone appliqués and gathered detailing.",Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:104,TRF DENIM BANDEAU TOP,Denim top with a straight-cut neckline and exposed shoulders. Featuring stretch fabric at the back and metal button fastening at the front.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:106,GATHERED ORGANZA TOP,Halter top with buttons. Gathered fabric detail. Matching lining. Open back.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:107,SEAMLESS FOIL ASYMMETRIC TOP,Polyamide top with an asymmetric neckline and wide straps. Metallic fabric.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:109,TEXTURED TOP,Halter top with a surplice neckline. Open back with tied detail at the hem.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:110,STRAPLESS PLEATED TULLE TOP,Strapless top with inner elastic. Pleated fabric detail. Seamless hem.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:111,PRINTED CROP TOP,Top with a plunging V-neckline and straps. Featuring multicoloured embroidery and beads. Tied fastening at the back.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:112,DRAPED TOP,Sleeveless top with a cowl neckline. Featuring gathering on the shoulders.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:113,KNIT TOP WITH ASYMMETRIC HEM,Open knit top with a round neck and long sleeves. Asymmetric hem.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:114,TEXTURED TOP,Top made of textured fabric. Featuring a round neck and short sleeves.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:115,STRETCH KNIT TOP WITH SQUARE NECKLINE,SLIM FIT - SQUARE NECKLINE - NORMAL LENGTH - SLEEVELESSSleeveless top with a square neckline.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:116,SATIN TOP WITH TOPSTITCHING,Round neck satin top with long sleeves. Contrast pronounced topstitching details.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:117,PLEATED TOP WITH TIE DETAIL,V-neck top featuring long sleeves with wide cuffs and tie detail at the back.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:118,VOLUMINOUS TOP,"Sleeveless top featuring a matching ribbed round neck, voluminous hem and invisible back zip fastening.",Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:119,HALTER TOP WITH POCKETS,"Halterneck top featuring front patch pockets, a false welt pocket on the chest and front zip fastening hidden by a placket.",Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:120,CROP TOP WITH CUTWORK EMBROIDERY,Crop top with a straight neck and wide straps. Featuring matching cutwork embroidery detail.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:121,TIE-DYE PRINT CROP TOP,Top with a surplice neckline and long sleeves. Gathered hem with pleats. Invisible side zip fastening.,Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:122,RUFFLED LINEN TOP,"Sleeveless top made of 100% linen. Featuring a round neckline, ruffles on the front and front button fastening.",Women,TOPS_BODYSUITS
Women:TOPS_BODYSUITS:123,JACQUARD FRILLED TOP,Top with a V-neck and thin straps. Ruffle trim details and a split hem.,Women,TOPS_BODYSUITS
