id,name,details,gender,category
Women:WAISTCOATS_GILETS:74,COTTON GILET WITH GATHERED HEM,100% cotton gilet. Round neck. Front flap pockets with snap buttons. Gathered hem. Lining. Front fastening with metal zip.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:76,ASYMMETRIC DOUBLE-BREASTED WAISTCOAT - LIMITED EDITION,Waistcoat made of linen blend. V-neckline. False welt pocket on the front. Tab detail in the same fabric at the back. Asymmetric hem. Double-breasted button-up front.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:78,GILET WITH SHIRT COLLAR AND POCKETS,Collared gilet with wide armholes. Front flap pockets with snap buttons. Elasticated hem. Lining. Front fastening with metal zip and snap buttons.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:79,WOOL BLEND KNIT VEST WITH CUT OUT,Knit vest made of a wool blend. Sleeveless with a round neck. Side vent with pleats. Ribbed trims.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:82,FRAYED CROPPED TEXTURED WAISTCOAT,Sleeveless collared waistcoat. Front patch pockets. Frayed trims. Button-up front.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:84,OVERSIZE WAISTCOAT WITH POCKETS,Loose-fitting waistcoat made of a viscose blend. Round neck in matching ribbed fabric with wide cap sleeves. Front patch pockets with flaps. Front fastening with metal snap-buttons.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:85,OPENWORK VEST,Sleeveless vest with a round neck. Open-knit fabric.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:86,KNIT VEST WITH VISIBLE SEAMS,High neck vest. Visible seam detail. Ribbed trims.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:87,TAILORED LINEN BLEND WAISTCOAT,"V-neck waistcoat made of a linen blend. Featuring false front welt pockets, tab at the back and front button fastening.",Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:88,PUFFER GILET,V-neck padded waistcoat with front hidden button fastening.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:89,Z1975 DENIM CROPPED WAISTCOAT,Faded V-neck waistcoat. False welt pockets on the front. Front metal button fastening.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:90,PINSTRIPE WAISTCOAT,V-neck waistcoat made of a linen and cotton blend. Side vents. Button-up front.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:91,WAISTCOAT WITH REAR TAB,V-neck waistcoat. Tab at the back. Button-up front.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:98,WAISTCOAT WITH CONTRAST EMBROIDERY,Waistcoat made of 100% cotton. Round neck. Contrast embroidery detail. Matching lining.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:99,WAISTCOAT WITH CONTRAST EMBROIDERY,Open waistcoat with a round neck. Contrast embroidery and lining.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:100,TIE-DYE PRINT VEST,Cropped waistcoat featuring bead appliqués and front tie fastening.,Women,WAISTCOATS_GILETS
Women:WAISTCOATS_GILETS:101,CROPPED WAISTCOAT WITH EMBROIDERY,Open waistcoat with embroidered details.,Women,WAISTCOATS_GILETS
