id,name,details,gender,category
Women:PERFUMESNEW:19,HIBISCUS 90 ML / 3.04 oz,"ZARA HIBISCUS EDP 90 ML (3.0 FL. OZ). Eau de parfum in which the hibiscus flower highlights this fragrance with its opulent, fruity and delicately musky characteristics.A sunny, sensual and mysterious flower. A tropical citrus cocktail (bitter orange, tangerine) opens this perfume with a light freshness that evokes a summer on an island paradise. At the heart, peony flower is wrapped in the fruity, exotic and colourful facets of mango and passion fruit. Vanilla orchid and amber gradually envelope the fragrance in a delicate and comforting creaminess.",Women,PERFUMESNEW
Women:PERFUMESNEW:21,GARDENIA 180 ML / 6.09 oz,"ZARA GARDENIA EAU DE PARFUM 180 ML (6.0 FL. OZ). A gripping fragrance of captivating silky white flower. Gardenia adds voluptuousness to the scent of orange blossom and coffee, within a fruity universe of peach and raspberry.",Women,PERFUMESNEW
Women:PERFUMESNEW:23,GARDENIA 90 ML / 3.04 oz,"ZARA GARDENIA EAU DE PARFUM 90 ML (3.0 FL. OZ). A gripping fragrance of captivating and silky white flower. Gardenia adds voluptuousness to the scent of orange blossom and coffee, within a fruity universe of peach and raspberry.",Women,PERFUMESNEW
Women:PERFUMESNEW:24,GARDENIA 30 ML,"ZARA GARDENIA EAU DE PARFUM 30 ML (1.0 FL. OZ). A gripping fragrance of captivating and silky white flower. Gardenia adds voluptuousness to the scent of orange blossom and coffee, within a fruity universe of peach and raspberry.",Women,PERFUMESNEW
Women:PERFUMESNEW:25,ORCHID 180 ML / 6.09 oz,"ZARA ORCHID EAU DE PARFUM 180 ML (6.0 FL. OZ). A fragrance full of charm that reveals the fresh and clear floral notes of rose and lily of the valley. The fruity notes of peach and apple are mixed on the background with notes of musk, wood and amber to make this creation a scent of sensuality.",Women,PERFUMESNEW
Women:PERFUMESNEW:27,ORCHID 90 ML / 3.04 oz,"ZARA ORCHID EAU DE PARFUM 90 ML (3.0 FL. OZ). A fragrance full of charm that reveals the fresh and clear floral notes of rose and lily of the valley. The fruity notes of peach and apple are mixed on the background with notes of musk, wood and amber to make this creation a scent of sensuality.",Women,PERFUMESNEW
Women:PERFUMESNEW:28,ORCHID 30 ML / 1.01 oz,"ZARA ORCHID EAU DE PARFUM 30 ML (1.0 FL. OZ). A fragrance full of charm that reveals the fresh and clear floral notes of rose and lily of the valley. The fruity notes of peach and apple are mixed on the background with notes of musk, wood and amber to make this creation a scent of sensuality.",Women,PERFUMESNEW
Women:PERFUMESNEW:29,GARDENIA 30 ML / 1.01 oz + ORCHID 30 ML / 1.01 oz,"ZARA GARDENIA EDP 30 ML + ORCHID EDP 30 ML (1.0 FL. OZ). Eau de parfum duo set. GARDENIA: a charming fragrance of enveloping white flower and silk. Gardenia lends voluptuousness on the scent of orange blossom and coffee, within a fruity universe of peach and raspberry. ORCHID: a fragrance full of charm, unveiling the fresh and crystalline notes of rose and lily of the valley. The fruity notes of peach and apple are blended in the background with notes of musk, wood and amber to make this creation a wake of sensuality.",Women,PERFUMESNEW
Women:PERFUMESNEW:30,GARDENIA 90 ML / 3.04 oz + ORCHID 90 ML / 3.04 oz,"ZARA GARDENIA EDP 90 ML + ORCHID EDP 90 ML (3.0 FL. OZ). Eau de parfum duo set. GARDENIA: a charming fragrance of enveloping white flower and silk. Gardenia lends voluptuousness on the scent of orange blossom and coffee, within a fruity universe of peach and raspberry. ORCHID: a fragrance full of charm, unveiling the fresh and crystalline notes of rose and lily of the valley. The fruity notes of peach and apple are blended in the background with notes of musk, wood and amber to make this creation a wake of sensuality.",Women,PERFUMESNEW
Women:PERFUMESNEW:31,RED VANILLA 90 ML / 3.04 oz,"ZARA RED VANILLA EAU DE TOILETTE 90 ML (3.0 FL. OZ). A sophisticated, warm and spicy fragrance with floral and sweet notes. A bright bouquet of elegant iris and red peony flowers combined with juicy notes of tangerine and a sweet and delicate hint of raspberry, fused with a note of vanilla.",Women,PERFUMESNEW
