id,name,details,gender,category
Men:SWEATERS_CARDIGANS:92,KNIT POLO SHIRT WITH ABSTRACT PRINT,Collared knit polo shirt featuring a button-up front and short sleeves.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:94,PURL KNIT POLO SHIRT,Knit loose-fitting collared polo shirt made of spun cotton fabric. Button fastening on the front. Short sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:98,TIE-DYE RIPPED KNIT T-SHIRT,"Loose-fitting knit T-shirt with round neckline, short sleeves and ripped effect.",Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:99,PRINTED KNIT T-SHIRT,Knit T-shirt made of spun cotton fabric. Round neck and short sleeves. Contrast prints all over the garment.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:101,PRINTED KNIT SWEATER,Knit sweater with a round neck and long sleeves. Contrast print all over the garment.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:103,PRINTED KNIT T-SHIRT,Knit T-shirt made of a spun cotton fabric. Round neck and short sleeves. Contrast graphic print on the front.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:105,PRINTED KNIT T-SHIRT,Knit T-shirt made of spun cotton fabric. Round neck and short sleeves. Contrast prints on the front.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:107,HIGH NECK SWEATER WITH ZIP,Sweater made of a spun viscose blend. High neck with front zip fastening. Short sleeves and ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:108,KNIT T-SHIRT,Knit T-shirt made of a spun cotton blend. Round neck and short sleeves.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:110,MUSCLE FIT KNIT T-SHIRT,Faded knit T-shirt with a round neckline and fitted short sleeves.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:114,HOODED CROCHET SWEATER,Sweater made of an open textured fabric. Collar with an adjustable hood. Long sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:117,TEXTURED CROCHET KNIT POLO SHIRT,Knit polo shirt with an open texture. Lapel collar with front opening. Short sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:118,TEXTURED CROCHET KNIT POLO SHIRT,Knit collared polo shirt with an open texture. Front button fastening. Long sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:119,COLOUR BLOCK KNIT POLO SHIRT WITH PATCHES,Collared knit polo shirt in an irregular spun fabric. Button-up front. Short sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:121,COTTON AND SILK KNIT POLO SHIRT,Knit polo shirt in a spun cotton and silk blend fabric. Lapel collar with front button fastening and long sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:131,KNIT OVERSIZE T-SHIRT,Knit oversize T-shirt. Round neck and short sleeves.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:135,LYOCELL - COTTON KNIT POLO SHIRT,"Collared knit polo shirt made of spun lyocell, cotton and silk blend fabric. Button-up front. Short sleeves. Ribbed trims.",Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:139,STRIPED KNIT POLO SHIRT,Collared polo shirt made of a spun viscose blend. Button-up front. Short sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:143,KNIT COTTON T-SHIRT,Knit T-shirt made of spun cotton fabric. Featuring a round neckline and short sleeves.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:151,KNIT POLO SHIRT WITH OPENING,Knit polo shirt made of a spun viscose blend fabric. Featuring a collar with front opening. Long sleeves.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:159,KNIT COTTON POLO SHIRT,Round collar knit polo shirt in spun cotton fabric. Button fastening on the front and short sleeves. Ribbed trims.Origins special collection.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:161,V-NECK SWEATER - LIMITED EDITION,Sweater made of spun cotton fabric. V-neck and long sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:162,VEST WITH LEATHER POCKET - LIMITED EDITION,Sleeveless vest made of a spun cotton blend fabric. V-neck. Contrast leather patch pocket on the chest. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:164,KNIT VEST - LIMITED EDITION,V-neck knit vest made of a spun cotton blend. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:168,CARDIGAN WITH LEATHER POCKETS - LIMITED EDITION,Cardigan made of spun cotton. V-neck and long sleeves. Contrast leather patch pockets. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:170,TEXTURED KNIT T-SHIRT,Knit T-shirt made of spun cotton fabric. Round neck and short sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:176,HIGH NECK KNIT T-SHIRT,Knit high neck T-shirt with short sleeves and ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:181,KNIT POLO SHIRT WITH ZIP,Collared knit polo shirt. Front zip fastening. Short sleeves with contrast ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:189,LINEN - VISCOSE KNIT T-SHIRT,Loose-fitting knit T-shirt made of a spun linen and viscose blend. Round neck and short sleeves. Chest patch pocket. Contrast topstitching detail.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:190,LINEN - VISCOSE KNIT SHIRT,Loose-fitting knit shirt made of a spun linen and viscose blend. Camp collar and short sleeves. Chest patch pocket. Contrast topstitching detail. Button-up front.,Men,SWEATERS_CARDIGANS
