id,name,details,gender,category
Men:PERFUMES:21,NIGHT POUR HOMME II 100ML / 3.38 oz,"100ML / 3.38 oz (3.38 FL.OZ). ZARA NIGHT POUR HOMME II EDP Eau de parfum. The fragrance pyramid reveals notes of bergamot, lavender and amber. It’s a fresh, long-lasting and nocturnal fragrance.",Men,PERFUMES
Men:PERFUMES:22,100ML / 3.38 oz NIGHT POUR HOMME II SPORT,"100ML (3.4 FL. OZ). ZARA NIGHT POUR HOMME // II SPORT EDP Eau de parfum. The fragrance pyramid reveals notes of bergamot, lavender and cedar. It’s a fresh, sporty and comfortable fragrance.",Men,PERFUMES
Men:PERFUMES:23,NIGHT POUR HOMME II + III 100ML / 3.38 oz,"ZARA NIGHT POUR HOMME II + ZARA NIGHT POUR HOMME III EAU DE PARFUM 2X100ML (3.4 FL. OZ).A collection of fragrances to give the finishing touch to your outfit, whether elegant, sophisticated or bold. Providing a dark and intoxicating touch at night, and during the day unveiling lively and magnetic notes.NIGHT POUR HOMME II, a modern oriental fougère where seductive and warm spices are intermingled with notes of dry woods for an intoxicating trail. The fragrance pyramid reveals fruity notes of bergamot, grapefruit and lemon wrapped in cardamom, lavender and nutmeg. In the background we find musky and vanilla notes accompanied by cedar wood, amber and tonka bean. A provocative fragrance for the man who defends his carefree personality.NIGHT POUR HOMME III, a woody fragrance that reveals an elegant and fresh character with an iridescent floral explosion. The fragrance pyramid reveals fruity notes of bergamot and pear, wrapped in iris, osmanthus, coriander and pepper. In the background we find woody notes of sandalwood and cashmere accompanied by leather and vetiver notes. A unique, seductive and irresistible trail.",Men,PERFUMES
Men:PERFUMES:24,NIGHT POUR HOMME II + NIGHT POUR HOMME II SPORT 100ML / 3.38 oz,"ZARA NIGHT POUR HOMME II + NIGHT POUR HOMME II SPORT EDP 100ML / 3.38 oz 2 x (3.38 FL.OZ). Eau de parfum duo set. The fragrance pyramid reveals notes of bergamot, lavender and amber (I) + bergamot, lavender and cedar (II).",Men,PERFUMES
Men:PERFUMES:25,BLACK TAG + BLACK TAG INTENSE 100 ML / 3.38 oz,"ZARA BLACK TAG + BLACK TAG INTENSE EDP 100ML / 3.38 oz 2 x (3.38 FL.OZ). Eau de parfum duo set. The fragrance pyramid reveals notes of pepper, vanilla infusion and vetiver (I) + cardamom, apple and vetiver (II).",Men,PERFUMES
Men:PERFUMES:26,VIBRANT LEATHER + VIBRANT LEATHER OUD 60ML / 2.03 oz,"ZARA VIBRANT LEATHER + VIBRANT LEATHER OUD EDP 60ML (2.03 FL. OZ). Eau de parfum duo set. The scent reveals notes of bergamot, leather and bamboo (I) + bergamot, incense and agarwood (II).",Men,PERFUMES
Men:PERFUMES:27,VIBRANT LEATHER 60ML,"ZARA VIBRANT LEATHER EAU DE PARFUM 60 ML (2.03 FL. OZ). Woody eau de parfum. The scent reveals notes of bergamot, leather accord and bamboo. It’s a long-lasting, elegant and unique fragrance.",Men,PERFUMES
Men:PERFUMES:28,VIBRANT LEATHER BOGOSS 100 ML / 3.38 oz,"ZARA VIBRANT LEATHER BOGOSS EDP 100ML (3.4 FL. OZ). Woody fruity eau de parfum. The scent reveals notes of pineapple, lemon and cedar. MODERN NOTES IMMERSE US IN A TRENDY MOOD.",Men,PERFUMES
Men:PERFUMES:29,BLUE SPIRIT + SILVER 80ML / 2.71 oz,"ZARA MAN SILVER EDT 80ML + ZARA MAN BLUE SPIRIT EDT 80ML 2X (2,71 FL. OZ).Eau de toilette duo set. The fragrance pyramid reveals notes of lemon, jasmine, patchouli (I) + tangerine, ylang-ylang and amber (II).",Men,PERFUMES
Men:PERFUMES:30,30ML / 1.01 oz BLUE SPIRIT,"30ML (1.01 FL. OZ). ZARA MAN BLUE SPIRIT Aromatic eau de toilette. The fragrance pyramid reveals notes of tangerine, ylang-ylang and amber. It’s a modern, nocturnal and warm fragrance.",Men,PERFUMES
Men:PERFUMES:31,100ML / 3.38 oz FOR HIM RED EDITION,"100ML (3.38 FL. OZ). ZARA FOR HIM RED EDITION EAU DE PARFUM Eau de parfum. The fragrance pyramid reveals notes of orange, amber and evernyl. A warm, elegant and luminous fragrance.",Men,PERFUMES
Men:PERFUMES:32,FOR HIM 100 ML,"100ML (3.38 FL. OZ). ZARA FOR HIM EAU DE TOILETTE Eau de toilette. The scent reveals notes of bergamot, cardamom and sandalwood. It's a warm, modern and intense fragrance.",Men,PERFUMES
Men:PERFUMES:33,FOR HIM BLACK EDITION 100ML / 3.38 oz,"100ML (3.38 FL. OZ). ZARA FOR HIM BLACK EDITION EAU DE TOILETTE Eau de toilette. The scent reveals notes of nutmeg, orange blossom and cedar. It’s a warm, long-lasting and comfortable fragrance.",Men,PERFUMES
Men:PERFUMES:34,MIDNIGHT HOUR EDT 100ML / 3.38 oz,"ZARA MIDNIGHT HOUR EAU DE TOILETTE 100ML / 3.38 oz (3.38 FL.OZ). Spicy woody eau de toilette. The fragrance pyramid reveals notes of pineapple, rum and incense. It’s a masculine, citrus and nocturnal fragrance.",Men,PERFUMES
Men:PERFUMES:35,800 BLACK 100 ML / 3.38 oz,"ZARA MAN 800 BLACK EAU DE TOILETTE 100 ML (3.38 FL. OZ)Woody citrus eau de toilette. The fragrance pyramid reveals notes of yuzu, saffron and tonka bean. It is a nocturnal, powerful and intense fragrance.",Men,PERFUMES
Men:PERFUMES:36,VIBRANT LEATHER 100 ML / 3.38 oz,"ZARA VIBRANT LEATHER EDP 100ML (3.4 FL. OZ). ALWAYS STRIVING TO MAKE SOMETHING NEW AND DIFFERENT""Vibrant Leather is the balance between the pacific and romantic side of woody notes and the vitality and intensity of leather."" Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot and lemon, bamboo, leather, patchouli and papyrus.",Men,PERFUMES
Men:PERFUMES:39,OUD VIBRANT LEATHER 100ML / 3.38 oz,"ZARA OUD VIBRANT LEATHER EDP 100ML (3.4 FL. OZ).A HYPNOTIC LEATHER BLENDED WITH A WARM AND DARK BASE OF AMBERY NOTES AND OUD SCENT“Vibrant Leather Oud is pure harmony between the tenderness of oriental notes and the intoxicating sensuality of agar wood notes.” Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot, kumquat and apple, incense, geranium, violet, patchouli, oak and oud.",Men,PERFUMES
Men:PERFUMES:40,INTENSE VIBRANT LEATHER 100 ML / 3.38 oz,"ZARA INTENSE VIBRANT LEATHER EDP 100ML (3.4 FL. OZ). A RICH SCENT WITH INTENSITY ACCORDS“Vibrant Leather Intense is the perfect combination between the unique and fruity notes of bamboo and the sensuality of papyrus and sandalwood.” Jérôme Epinette, perfumer of Vibrant Leather. Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot and lemon, black pepper, Schinus Molle, elemi, geranium and bamboo. In the background we find notes of leather, tobacco, patchouli and oud.",Men,PERFUMES
Men:PERFUMES:41,BOGOSS VIBRANT LEATHER 100 ML / 3.38 oz,"ZARA BOGOSS VIBRANT LEATHER EDP 100ML (3.4 FL. OZ). MODERNITY NOTES IMMERSE US IN A TRENDY MOOD“The first Vibrant Leather for “le benjamin” with its fruity hint of pineapple that gives it modernity, accompanied by cedar notes, adding a woody touch of rejuvenation.” Jérôme Epinette, perfumer of Vibrant Leather. Woody fruity eau de parfum. The fragrance pyramid reveals fruity notes of bergamot, lemon, pineapple and grapefruit, patchouli and leather notes.",Men,PERFUMES
Men:PERFUMES:42,VIBRANT LEATHER 60ML,"ZARA VIBRANT LEATHER EDP 60ML / 2.03 oz (2.03 FL.OZ).ALWAYS STRIVING TO MAKE SOMETHING NEW AND DIFFERENT""Vibrant Leather is the balance between the pacific and romantic side of woody notes and the vitality and intensity of leather."" Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot and lemon, bamboo, leather, patchouli and papyrus.",Men,PERFUMES
Men:PERFUMES:43,OUD VIBRANT LEATHER 60ML / 2.03 oz,"ZARA OUD VIBRANT LEATHER EDP 60ML / 2.03 oz (2.03 FL.OZ). A HYPNOTIC LEATHER BLENDED WITH A WARM AND DARK BASE OF AMBERY NOTES AND OUD SCENT“Vibrant Leather Oud is pure harmony between the tenderness of oriental notes and the intoxicating sensuality of agar wood notes.” Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot, kumquat and apple, incense, geranium, violet, patchouli, oak and oud.",Men,PERFUMES
Men:PERFUMES:44,BOGOSS VIBRANT LEATHER 60ML / 2.03 oz,"ZARA BOGOSS VIBRANT LEATHER EDP 60ML / 2.03 oz (2.03 FL.OZ).MODERNITY NOTES IMMERSE US IN A TRENDY MOOD“The first Vibrant Leather for “le benjamin” with its fruity hint of pineapple that gives it modernity, accompanied by cedar notes, adding a woody touch of rejuvenation.” Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals fruity notes of bergamot, lemon, pineapple and grapefruit, patchouli and leather notes.",Men,PERFUMES
Men:PERFUMES:45,BOGOSS + VIBRANT LEATHER 60ML / 2.03 oz,"ZARA VIBRANT LEATHER EDP 60ML / 2.03 oz (2.03 FL.OZ).ALWAYS STRIVING TO MAKE SOMETHING NEW AND DIFFERENT""Vibrant Leather is the balance between the pacific and romantic side of woody notes and the vitality and intensity of leather."" Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot and lemon, bamboo, leather, patchouli and papyrus.ZARA BOGOSS VIBRANT LEATHER EDP 60ML / 2.03 oz (2.03 FL.OZ).MODERNITY NOTES IMMERSE US IN A TRENDY MOOD“The first Vibrant Leather for “le benjamin” with its fruity hint of pineapple that gives it modernity, accompanied by cedar notes, adding a woody touch of rejuvenation.” Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals fruity notes of bergamot, lemon, pineapple and grapefruit, patchouli and leather notes.",Men,PERFUMES
Men:PERFUMES:46,OUD + VIBRANT LEATHER 60 ML / 2.03 oz,"ZARA OUD VIBRANT LEATHER EDP 60ML / 2.03 oz (2.03 FL.OZ).A HYPNOTIC LEATHER BLENDED WITH A WARM AND DARK BASE OF AMBERY NOTES AND OUD SCENT“Vibrant Leather Oud is pure harmony between the tenderness of oriental notes and the intoxicating sensuality of agar wood notes.” Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot, kumquat and apple, incense, geranium, violet, patchouli, oak and oud.ZARA VIBRANT LEATHER EDP 60ML / 2.03 oz (2.03 FL.OZ). Woody eau de parfum.ALWAYS STRIVING TO MAKE SOMETHING NEW AND DIFFERENT""Vibrant Leather is the balance between the pacific and romantic side of woody notes and the vitality and intensity of leather."" Jérôme Epinette, perfumer of Vibrant Leather.The fragrance pyramid reveals citrus notes of bergamot and lemon, bamboo, leather, patchouli and papyrus notes.",Men,PERFUMES
Men:PERFUMES:47,VIBRANT LEATHER 100 ML / 3.38 oz,"ZARA VIBRANT LEATHER EAU DE PARFUM 100 ML (3.04 FL. OZ). Woody eau de parfum. The fragrance pyramid reveals notes of bergamot, leather notes and bamboo. It’s a long-lasting, elegant and unique fragrance.",Men,PERFUMES
