id,name,details,gender,category
Men:SHORTS:91,COMFORT BERMUDA SHORTS,Bermuda shorts featuring an adjustable elastic waistband with interior drawstring. Side pockets and rear pocket detail.,Men,SHORTS
Men:SHORTS:96,TEXTURED OXFORD BERMUDA SHORTS,Bermuda shorts made of a linen and cotton blend. Featuring front pockets and rear welt pockets. Zip fly and top button fastening.,Men,SHORTS
Men:SHORTS:101,VISCOSE - LINEN BERMUDA SHORTS,Bermuda shorts in a viscose and linen blend fabric. Elasticated adjustable waistband with drawstrings. Front pockets and rear patch pocket.,Men,SHORTS
Men:SHORTS:106,FADED TEXTURED COTTON BERMUDA SHORTS,Relaxed fit Bermuda shorts made of textured cotton fabric. Adjustable elasticated waistband with drawstring. Side pockets and a rear pocket detail. Hems with matching embroidered slogan detail. Faded effect.,Men,SHORTS
Men:SHORTS:110,CARGO BERMUDA SHORTS,Bermuda shorts with an elasticated waistband. Front pockets and rear flap pockets. Patch pockets with flaps on the leg. Front zip fly and button fastening.,Men,SHORTS
Men:SHORTS:114,BASIC COLOURED BERMUDAS,Faded Bermuda shorts made of cotton. Five pockets. Zip fly and top button fastening.,Men,SHORTS
Men:SHORTS:119,RUSTIC COTTON BERMUDA SHORTS,Bermuda shorts made of cotton. Adjustable elasticated waistband with drawstring. Front pockets and rear patch pocket detail.,Men,SHORTS
Men:SHORTS:124,TEXTURED BERMUDA SHORTS,Bermuda shorts with an adjustable elasticated waistband. Front pockets and back welt pocket detail.,Men,SHORTS
Men:SHORTS:125,VISCOSE - LINEN BERMUDA SHORTS,Bermuda shorts made of a viscose and linen blend fabric. Adjustable elasticated waistband with drawstring. Front pockets and rear pocket detail.,Men,SHORTS
Men:SHORTS:127,COTTON-LINEN BERMUDA SHORTS,Relaxed fit Bermuda shorts made of a cotton and linen blend fabric. Adjustable elasticated waistband with drawstring. Side pockets and rear jetted pockets.,Men,SHORTS
Men:SHORTS:131,TECHNICAL BERMUDA SHORTS,Relaxed fit Bermuda shorts made of lightweight fabric. Adjustable elastic waistband. Side pockets and rear patch pocket detail with flap.,Men,SHORTS
Men:SHORTS:133,TEXTURED BERMUDA SHORTS WITH LABEL,Bermuda shorts with an elasticated waistband with adjustable drawstrings. Front pockets and rear patch pocket detail. Contrast label appliqué on the hem.,Men,SHORTS
Men:SHORTS:139,BASIC TRAINING SHORTS,Workout shorts made of lightweight stretchy technical fabric.- Elasticated waistband with drawstrings.- Side pockets.- Security pocket on the back with a thermo-sealed zip closure.- Lining.- Inner leg length: 18 . / 7.0″- Side slits at the hem.- Logo print on the leg.Zara Athleticz.,Men,SHORTS
Men:SHORTS:145,2-IN-1 TRAINING SHORTS,"Training shorts made of lightweight, stretchy technical fabric. Inner mesh. Designed to practise any sport.- Elasticated waistband with inner drawstrings.- Front pockets.- Reflective effect seams.- Inner leg length: 12 . / 4.7″- Side slits at the hem.- Printed logo detail.Zara Athleticz.",Men,SHORTS
Men:SHORTS:147,TRAINING SHORTS,Workout shorts made of lightweight stretchy technical fabric.- Elastic waistband with drawstrings.- Security pocket on the back with a thermo-sealed zip closure.- Lining.- Inner leg length: 7 . / 2.7″- Side slits at the hem.- Logo print on the leg.Zara Athleticz.,Men,SHORTS
Men:SHORTS:149,GEOMETRIC KNIT JACQUARD BERMUDA SHORTS,Knit Bermuda shorts. Elasticated waistband with adjustable drawstring. Front pockets and back pocket detail. Contrast ribbed trims.,Men,SHORTS
Men:SHORTS:150,TIE-DYE DENIM BERMUDA SHORTS,Short Bermuda shorts with an adjustable elasticated waistband. Front pockets and back welt pocket detail.,Men,SHORTS
Men:SHORTS:151,PATCHWORK JACQUARD KNIT BERMUDA SHORTS,Knit Bermuda shorts featuring an adjustable elasticated waistband with drawstrings. Side pockets.,Men,SHORTS
Men:SHORTS:152,GEOMETRIC KNIT JACQUARD BERMUDA SHORTS,Relaxed-fit Bermuda shorts. Elastic waistband and front pockets.,Men,SHORTS
Men:SHORTS:158,JOGGER BERMUDA SHORTS WITH EMBROIDERY,Bermuda shorts with an adjustable elasticated waistband with drawstring. Side pockets and back pocket detail. Contrast embroidery on the leg.Zara Athleticz.,Men,SHORTS
Men:SHORTS:162,WIDE FIT DENIM BERMUDA SHORTS,Wide fit Bermuda shorts. Waist with belt detail in the same fabric. Five pockets. Faded effect. Button fastening on the front.,Men,SHORTS
Men:SHORTS:163,RIPPED DENIM BERMUDA SHORTS,Relaxed-fit Bermuda shorts. Five-pocket design. Faded and ripped effect on the legs. Uneven hems and front button fly fastening.,Men,SHORTS
Men:SHORTS:164,RIPPED DENIM BERMUDA SHORTS,Faded slim fit Bermuda shorts featuring a five-pocket design and rips with inner patches on the legs. Irregular hems. Front zip fly and top button fastening.,Men,SHORTS
Men:SHORTS:165,RELAXED FIT DENIM BERMUDA SHORTS,Relaxed-fit Bermuda shorts. Five-pocket design. Distressed effect. Uneven hems and front button fly fastening.,Men,SHORTS
Men:SHORTS:166,CROPPED DENIM BERMUDA SHORTS,Faded regular-fit Bermuda shorts with rips. Featuring a five-pocket design. Side vents at the hems. Cropped length. Front zip fly and top button fastening.,Men,SHORTS
Men:SHORTS:167,FLOWING BERMUDA SHORTS WITH PLEATS,Relaxed fit Bermuda shorts made of a lyocell blend fabric. Elastic waist with front pleated details. Side pockets and rear welt pockets.,Men,SHORTS
Men:SHORTS:168,MODAL BLEND BERMUDA SHORTS,Relaxed fit Bermuda shorts made of a modal and cotton blend fabric. Adjustable elasticated waistband with drawstring. Side pockets and rear pocket detail.,Men,SHORTS
Men:SHORTS:170,BERMUDA SHORTS WITH CONTRAST EMBROIDERY,Bermuda shorts featuring an adjustable elasticated waistband with drawstring. Front pockets and rear patch pocket detail. Hems with contrast embroidery.,Men,SHORTS
Men:SHORTS:172,COMFORT BERMUDA SHORTS,"Bermuda shorts featuring an elastic drawstring waistband, front pockets and rear welt pockets.",Men,SHORTS
Men:SHORTS:176,TIE-DYE PRINT BERMUDA SHORTS,Bermuda shorts with an adjustable drawstring on the waistband. Front pockets and back welt pocket detail. Irregular hem.,Men,SHORTS
Men:SHORTS:177,WIDE FIT JOGGER BERMUDA SHORTS,Wide fit Bermuda shorts. Adjustable elasticated waistband with drawstring. Side pockets and rear patch pocket.,Men,SHORTS
Men:SHORTS:178,TEXTURED JACQUARD BERMUDA SHORTS,Bermuda shorts featuring an adjustable elasticated waistband with drawstring. Side pockets and rear patch pocket detail.,Men,SHORTS
Men:SHORTS:179,MATCHING CROCHET BERMUDA SHORTS,Bermuda shorts with an adjustable drawstring waistband. Front pockets and rear pocket detail in matching crochet.,Men,SHORTS
Men:SHORTS:180,TECHNICAL BERMUDA SHORTS,Bermuda shorts made of technical fabric. Elasticated waistband with adjustable inner drawstring. Side pockets and back welt pockets.,Men,SHORTS
Men:SHORTS:181,BERMUDA SHORTS WITH ZIPPED POCKETS,Bermuda shorts with an elasticated waistband with adjustable drawstrings. Front pockets and zip fastening on the leg.,Men,SHORTS
Men:SHORTS:183,FADED JOGGING BERMUDA SHORTS,Faded relaxed fit Bermuda shorts. Adjustable elasticated waistband. Side pockets and back patch pocket. Uneven hem.,Men,SHORTS
Men:SHORTS:185,TEXTURED CHINO BERMUDA SHORTS,Regular-fit Bermuda shorts made of stretchy cotton fabric. Front pockets and back welt pocket details. Front zip fly and button fastening.,Men,SHORTS
Men:SHORTS:190,COTTON CHINO BERMUDA SHORTS,Regular fit Bermuda shorts made of a cotton fabric. Front pockets and rear welt pockets. Front zip fly and button fastening.,Men,SHORTS
Men:SHORTS:194,JOGGING BERMUDA SHORTS WITH ELASTIC WAISTBAND,Bermuda shorts made of textured cotton. Adjustable waist with drawstring. Front pockets and rear welt pockets.,Men,SHORTS
Men:SHORTS:199,LOOSE FIT DENIM BERMUDA SHORTS,"Loose fit Bermuda shorts with a five pocket design, faded effect and zip fly and top button fastening.",Men,SHORTS
Men:SHORTS:203,FLOWING BERMUDA SHORTS WITH PLEATS,Relaxed-fit Bermuda shorts. Waist with pleats on the front. Front pockets and back welt pocket detail. Front zip fly and button fastening.,Men,SHORTS
Men:SHORTS:204,FAUX LEATHER BERMUDA SHORTS,Relaxed fit Bermuda shorts made of a faux leather fabric. Front pleated detail at the waist. Front pockets and welt pockets at the back. Zip fly and top button fastening.,Men,SHORTS
Men:SHORTS:206,CARGO BERMUDA SHORTS WITH CONTRAST TOPSTITCHING,Relaxed fit Bermuda shorts. Elasticated waistband. Front pockets and rear welt pockets. Patch pockets with flaps on the legs. Contrast topstitching all over the garment. Front zip fly and button fastening.,Men,SHORTS
Men:SHORTS:208,STRIPED POPLIN BERMUDA SHORTS,Cropped-length Bermuda shorts. Adjustable elasticated waistband with drawstring. Side pockets and back welt pocket detail. Split hems.,Men,SHORTS
Men:SHORTS:209,CARGO BERMUDA SHORTS,High-waist Bermuda shorts with side pockets and back welt pockets. Patch pockets with flaps on the legs. Front zip fly and top button fastening.,Men,SHORTS
Men:SHORTS:210,BELTED CARGO SHORTS,Shorts with a contrast belt. Patch pockets with flaps on the front and back. Split hems. Front zip and button fastening.,Men,SHORTS
Men:SHORTS:211,TEXTURED CARGO BERMUDA SHORTS,Bermuda shorts made of textured fabric. Buttoned welt pockets at the back and patch pockets with flaps on the legs. Frayed trims. Front zip and button fastening.,Men,SHORTS
Men:SHORTS:213,CARGO JOGGER BERMUDA SHORTS,Bermuda shorts featuring an adjustable elasticated waistband with drawstring. Front pockets and zip pockets on the back. Zip pocket on the leg.,Men,SHORTS
Men:SHORTS:214,SEERSUCKER BERMUDA SHORTS,Regular-fit Bermuda shorts with an elasticated waistband with adjustable drawstring. Side pockets and back welt pockets.,Men,SHORTS
Men:SHORTS:219,JOGGER WAIST BERMUDA SHORTS,Regular-fit Bermuda shorts with an adjustable waistband with inner drawstring. Front welt pockets and a back patch pocket detail.,Men,SHORTS
Men:SHORTS:220,BERMUDA SHORTS WITH CROCHET POCKET,"Bermuda shorts made of a cotton and viscose blend. Featuring an adjustable elasticated waistband with drawstring, side pockets and a rear contrast crochet patch pocket.",Men,SHORTS
Men:SHORTS:222,LINEN - VISCOSE KNIT BERMUDA SHORTS,Loose-fitting knit Bermuda shorts made of a spun linen and viscose blend. Adjustable elasticated drawstring waistband. Front pockets and rear patch pocket. Contrast topstitching detail.,Men,SHORTS
Men:SHORTS:224,TECHNICAL BERMUDA SHORTS - LIMITED EDITION,Relaxed fit Bermuda shorts made of technical satin fabric. Front pockets and rear patch pockets. Front zip and snap-button fastening.,Men,SHORTS
